Reporter Identifier	T00247073 normalised intensity	T00247073 quality flag
GE1157124	NA	MSR
GE1157136	5.83	GOOD
GE1157141	5.177	GOOD
GE1157152	0.427	EMPTY
GE1157173	1.994	GOOD
GE1157178	0.163	EMPTY
GE1157192	0.063	EMPTY
GE1157195	0.297	EMPTY
GE1157198	0.274	EMPTY
GE1157215	1.941	GOOD
GE1157216	1.097	GOOD
GE1157224	0.999	GOOD
GE1157228	0.647	EMPTY
GE1157244	0.198	EMPTY
GE1157247	2.312	GOOD
GE1157256	1.621	GOOD
GE1157264	0.183	EMPTY
GE1157271	0.399	EMPTY
GE1157277	0.796	GOOD
GE1157294	0.06	EMPTY
GE1157300	0.749	GOOD
GE1157317	0.115	EMPTY
GE1157320	1.613	GOOD
GE1157322	0.213	EMPTY
GE1157337	0.141	EMPTY
GE1157343	7.943	GOOD
GE1157345	15.887	GOOD
GE1157348	0.195	EMPTY
GE1157374	0.226	EMPTY
GE1157378	13.087	GOOD
GE1157384	0.63	GOOD
GE1157411	0.933	GOOD
GE1157422	1	GOOD
GE1157430	1.164	GOOD
GE1157433	5.861	GOOD
GE1157435	0.465	EMPTY
GE1157436	0.098	EMPTY
GE1157442	1.52	GOOD
GE1157446	0.298	EMPTY
GE1157450	0.815	GOOD
GE1157455	0.188	EMPTY
GE1157465	0.032	EMPTY
GE1157468	0.32	EMPTY
GE1157471	0.271	EMPTY
GE1157475	36.612	GOOD
GE1157497	0.147	EMPTY
GE1157502	0.384	EMPTY
GE1157514	4.878	GOOD
GE1157517	0.934	GOOD
GE1157539	0.205	EMPTY
GE1157544	44.516	GOOD
GE1157551	0.426	EMPTY
GE1157559	0.15	EMPTY
GE1157573	2.6	GOOD
GE1157581	0.251	EMPTY
GE1157582	1.297	GOOD
GE1157583	1.112	GOOD
GE1157591	0.158	EMPTY
GE1157598	0.89	GOOD
GE1157602	2.746	GOOD
GE1157622	0.189	EMPTY
GE1157633	0.142	EMPTY
GE1157640	0.106	EMPTY
GE1157642	0.158	EMPTY
GE1157650	0.132	EMPTY
GE1157653	5.398	GOOD
GE1157661	1.846	GOOD
GE1157671	0.159	EMPTY
GE1157676	5.366	GOOD
GE1157691	15.464	GOOD
GE1157703	0.185	EMPTY
GE1157720	5.03	GOOD
GE1157725	0.047	EMPTY
GE1157739	0.276	EMPTY
GE1157750	0.243	EMPTY
GE1157755	0.374	EMPTY
GE1157758	0.078	EMPTY
GE1157761	0.08	EMPTY
GE1157782	3.037	GOOD
GE1157801	0.374	EMPTY
GE1157806	0.482	EMPTY
GE1157814	0.169	EMPTY
GE1157828	0.516	GOOD
GE1157833	8.622	GOOD
GE1157854	0.326	EMPTY
GE1157870	2.209	GOOD
GE1157871	0.297	EMPTY
GE1157873	0.698	GOOD
GE1157880	3.219	GOOD
GE1157881	0.116	EMPTY
GE1157903	1.062	GOOD
GE1157917	1.476	GOOD
GE1157924	0.437	EMPTY
GE1157936	0.019	EMPTY
GE1157937	0.678	GOOD
GE1157940	4.147	GOOD
GE1157947	0.148	EMPTY
GE1157948	1.243	GOOD
GE1157949	0.272	EMPTY
GE1157952	0.307	EMPTY
GE1157966	1.247	GOOD
GE1157968	0.145	EMPTY
GE1157974	0.24	EMPTY
GE1157997	2.049	GOOD
GE1158001	0.162	EMPTY
GE1158005	0.318	EMPTY
GE1158013	20.449	GOOD
GE1158018	0.091	EMPTY
GE1158020	3.733	GOOD
GE1158023	2.746	GOOD
GE1158032	2.022	GOOD
GE1158044	9.746	GOOD
GE1158047	0.153	EMPTY
GE1158053	0.142	EMPTY
GE1158064	17.918	GOOD
GE1158065	0.292	EMPTY
GE1158075	0.164	EMPTY
GE1158102	2.046	GOOD
GE1158104	1.068	GOOD
GE1158124	0.35	EMPTY
GE1158126	0.097	EMPTY
GE1158134	0.209	EMPTY
GE1158146	0.443	EMPTY
GE1158170	0.133	EMPTY
GE1158174	6.125	GOOD
GE1158184	5.493	GOOD
GE1158189	0.214	EMPTY
GE1158197	0.09	EMPTY
GE1158208	0.221	EMPTY
GE1158236	1.34	GOOD
GE1158237	0.568	GOOD
GE1158248	2.103	GOOD
GE1158252	9.189	GOOD
GE1158260	0.112	EMPTY
GE1158272	0.233	EMPTY
GE1158273	2.622	GOOD
GE1158285	0.308	EMPTY
GE1158300	0.154	EMPTY
GE1158303	0.303	EMPTY
GE1158304	0.37	EMPTY
GE1158309	0.183	EMPTY
GE1158312	0.345	EMPTY
GE1158314	0.167	EMPTY
GE1158315	0.203	EMPTY
GE1158317	1.675	GOOD
GE1158341	8.554	GOOD
GE1158347	0.38	EMPTY
GE1158351	1.467	GOOD
GE1158360	0.153	EMPTY
GE1158361	2.657	GOOD
GE1158376	0.653	GOOD
GE1158380	2.413	GOOD
GE1158410	5.537	GOOD
GE1158415	19.904	GOOD
GE1158422	0.306	EMPTY
GE1158442	2.381	GOOD
GE1158466	0.07	EMPTY
GE1158473	0.2	EMPTY
GE1158474	0.661	GOOD
GE1158476	0.675	GOOD
GE1158481	0.243	EMPTY
GE1158491	1.546	GOOD
GE1158517	1.758	GOOD
GE1158524	0.181	EMPTY
GE1158535	1.864	GOOD
GE1158537	16.859	GOOD
GE1158538	1.183	POOR
GE1158560	2.304	GOOD
GE1158561	-0.057	NEGATIVE
GE1158562	6.232	GOOD
GE1158572	0.201	EMPTY
GE1158574	0.135	EMPTY
GE1158616	0.093	EMPTY
GE1158628	0.211	EMPTY
GE1158633	3.78	GOOD
GE1158635	0.117	EMPTY
GE1158644	2.875	GOOD
GE1158645	0.281	EMPTY
GE1158650	0.261	EMPTY
GE1158651	0.908	GOOD
GE1158654	1.836	GOOD
GE1158666	0.081	EMPTY
GE1158671	0.02	EMPTY
GE1158690	0.092	EMPTY
GE1158694	0.096	EMPTY
GE1158699	6.554	GOOD
GE1158712	0.129	EMPTY
GE1158738	0.381	EMPTY
GE1158744	0.266	EMPTY
GE1158755	0.158	EMPTY
GE1158778	4.953	GOOD
GE1158780	0.104	EMPTY
GE1158793	0.605	GOOD
GE1158795	0.208	EMPTY
GE1158801	0.088	EMPTY
GE1158802	14.477	GOOD
GE1158809	0.147	EMPTY
GE1158818	0.266	EMPTY
GE1158827	0.925	GOOD
GE1158839	0.032	EMPTY
GE1158844	48.719	GOOD
GE1158853	0.577	EMPTY
GE1158856	8.363	GOOD
GE1158865	0.146	EMPTY
GE1158867	0.157	EMPTY
GE1158879	0.918	GOOD
GE1158897	0.497	EMPTY
GE1158899	1.184	GOOD
GE1158907	0.351	EMPTY
GE1158912	20.009	GOOD
GE1158922	-0.015	NEGATIVE
GE1158927	0.707	GOOD
GE1158943	4.774	GOOD
GE1158947	0.161	EMPTY
GE1158951	0.34	EMPTY
GE1158952	0.163	EMPTY
GE1158955	1.045	GOOD
GE1158974	0.296	EMPTY
GE1158984	4.11	GOOD
GE1158989	1.044	GOOD
GE1158990	1.807	GOOD
GE1158997	0.301	EMPTY
GE1158998	2.274	GOOD
GE1159011	0.199	EMPTY
GE1159014	0.39	EMPTY
GE1159022	1.59	GOOD
GE1159046	14.423	GOOD
GE1159052	4.449	GOOD
GE1159058	1.336	GOOD
GE1159093	0.753	GOOD
GE1159110	0.111	EMPTY
GE1159122	6.692	GOOD
GE1159131	0.115	EMPTY
GE1159139	0.157	EMPTY
GE1159162	0.193	EMPTY
GE1159166	2.297	GOOD
GE1159170	0.864	GOOD
GE1159185	6.532	GOOD
GE1159186	0.126	EMPTY
GE1159195	0.977	GOOD
GE1159197	4.035	GOOD
GE1159202	0.218	EMPTY
GE1159219	0.358	EMPTY
GE1159233	0.604	GOOD
GE1159240	0.27	EMPTY
GE1159245	0.14	EMPTY
GE1159254	0.598	GOOD
GE1159255	93.222	GOOD
GE1159260	0.593	GOOD
GE1159274	0.281	EMPTY
GE1159288	12.111	GOOD
GE1159290	0.158	EMPTY
GE1159309	2.42	GOOD
GE1159311	0.207	EMPTY
GE1159312	0.255	EMPTY
GE1159317	3.975	GOOD
GE1159321	1.29	GOOD
GE1159325	2.398	GOOD
GE1159328	0.348	EMPTY
GE1159358	0.077	EMPTY
GE1159362	0.114	EMPTY
GE1159366	0.458	EMPTY
GE1159367	0.181	EMPTY
GE1159371	0.471	EMPTY
GE1159385	0.712	GOOD
GE1159386	0.206	EMPTY
GE1159388	1.593	GOOD
GE1159394	0.944	GOOD
GE1159398	0.684	GOOD
GE1159407	0.15	EMPTY
GE1159410	0.205	EMPTY
GE1159422	0.051	EMPTY
GE1159440	0.106	EMPTY
GE1159451	4.238	GOOD
GE1159462	0.443	EMPTY
GE1159464	0.582	GOOD
GE1159494	2.239	GOOD
GE1159498	3.426	GOOD
GE1159505	0.318	EMPTY
GE1159508	1.47	POOR
GE1159520	0.108	EMPTY
GE1159538	0.367	EMPTY
GE1159552	1.978	GOOD
GE1159559	0.325	EMPTY
GE1159569	8.449	GOOD
GE1159577	0.307	EMPTY
GE1159583	0.576	GOOD
GE1159595	11.53	GOOD
GE1159616	3.334	GOOD
GE1159639	0.996	GOOD
GE1159657	0.124	EMPTY
GE1159666	1.057	GOOD
GE1159669	1.192	GOOD
GE1159678	3.128	GOOD
GE1159688	0.214	EMPTY
GE1159691	0.174	EMPTY
GE1159710	0.143	EMPTY
GE1159713	1.053	GOOD
GE1159715	0.213	EMPTY
GE1159744	0.929	GOOD
GE1159752	0.216	EMPTY
GE1159753	0.007	EMPTY
GE1159754	0.127	EMPTY
GE1159762	0.477	EMPTY
GE1159770	0.663	GOOD
GE1159778	0.595	GOOD
GE1159779	1.695	GOOD
GE1159780	0.173	EMPTY
GE1159793	0.16	EMPTY
GE1159795	0.141	EMPTY
GE1159816	165.479	GOOD
GE1159820	9.729	GOOD
GE1159825	0.785	GOOD
GE1159834	3.245	GOOD
GE1159839	0.286	EMPTY
GE1159840	66.017	GOOD
GE1159841	11.697	GOOD
GE1159848	0.443	EMPTY
GE1159850	17.003	GOOD
GE1159858	0.917	GOOD
GE1159868	0.182	EMPTY
GE1159872	0.176	EMPTY
GE1159888	0.235	EMPTY
GE1159899	1.032	GOOD
GE1159902	6.192	GOOD
GE1159903	1.657	GOOD
GE1159906	0.192	EMPTY
GE1159922	0.06	EMPTY
GE1159926	10.424	GOOD
GE1159927	57.956	GOOD
GE1159949	4.166	GOOD
GE1159955	1.008	GOOD
GE1159961	1.418	GOOD
GE1159986	0.494	EMPTY
GE1160005	0.117	EMPTY
GE1160015	7.112	GOOD
GE1160033	7.286	GOOD
GE1160048	3.017	GOOD
GE1160052	0.033	EMPTY
GE1160059	1.495	GOOD
GE1160066	4.611	GOOD
GE1160075	0.143	EMPTY
GE1160082	0.227	EMPTY
GE1160102	0.257	EMPTY
GE1160117	0.768	GOOD
GE1160129	2.283	GOOD
GE1160131	0.708	GOOD
GE1160132	0.366	EMPTY
GE1160143	6.1	GOOD
GE1160147	0.118	EMPTY
GE1160158	0.02	EMPTY
GE1160168	0.458	EMPTY
GE1160170	1.503	GOOD
GE1160171	0.146	EMPTY
GE1160173	0.146	EMPTY
GE1160176	8.75	GOOD
GE1160187	14.777	GOOD
GE1160206	3.249	GOOD
GE1160215	1.992	GOOD
GE1160221	1.756	GOOD
GE1160223	0.768	GOOD
GE1160231	0.049	EMPTY
GE1160237	22.632	GOOD
GE1160243	15.027	GOOD
GE1160244	0.67	GOOD
GE1160254	1.174	GOOD
GE1160272	10.646	GOOD
GE1160276	0.156	EMPTY
GE1160278	0.321	EMPTY
GE1160299	0.143	EMPTY
GE1160304	1.91	GOOD
GE1160305	1.217	GOOD
GE1160315	3.65	POOR
GE1160319	5.013	GOOD
GE1160333	8.381	GOOD
GE1160339	0.365	EMPTY
GE1160340	16.632	GOOD
GE1160349	2.149	GOOD
GE1160357	11.079	GOOD
GE1160362	0.171	EMPTY
GE1160364	NA	MSR
GE1160381	11.172	GOOD
GE1160387	1.038	GOOD
GE1160388	0.179	EMPTY
GE1160392	0.128	EMPTY
GE1160402	0.354	EMPTY
GE1160406	4.424	GOOD
GE1160411	1.251	GOOD
GE1160414	0.192	EMPTY
GE1160420	102.913	GOOD
GE1160433	0.245	EMPTY
GE1160436	0.763	GOOD
GE1160449	0.23	EMPTY
GE1160471	0.247	EMPTY
GE1160481	1.664	GOOD
GE1160488	2.614	GOOD
GE1160498	0.793	GOOD
GE1160499	3.176	GOOD
GE1160519	5.605	GOOD
GE1160521	20.681	GOOD
GE1160560	0.521	EMPTY
GE1160561	0.793	GOOD
GE1160562	0.024	EMPTY
GE1160571	1.381	GOOD
GE1160574	0.469	EMPTY
GE1160592	0.454	EMPTY
GE1160617	13.722	GOOD
GE1160618	0.11	EMPTY
GE1160620	0.767	GOOD
GE1160641	0.178	EMPTY
GE1160643	1.117	EMPTY
GE1160647	0.058	EMPTY
GE1160652	0.359	EMPTY
GE1160660	0.266	EMPTY
GE1160661	0.837	GOOD
GE1160667	0.119	EMPTY
GE1160671	0.2	EMPTY
GE1160680	1.213	GOOD
GE1160686	0.207	EMPTY
GE1160698	0.575	GOOD
GE1160707	NA	MSR
GE1160709	11.589	GOOD
GE1160734	2.424	POOR
GE1160744	1.88	GOOD
GE1160750	NA	MSR
GE1160755	0.223	EMPTY
GE1160760	14.996	GOOD
GE1160787	3.55	GOOD
GE1160801	-0.011	NEGATIVE
GE1160811	1.925	GOOD
GE1160819	1.836	GOOD
GE1160833	NA	MSR
GE1160837	22.154	GOOD
GE1160855	0.122	EMPTY
GE1160859	6.56	GOOD
GE1160861	114.197	GOOD
GE1160864	0.099	EMPTY
GE1160866	0.405	EMPTY
GE1160885	0.063	EMPTY
GE1160890	0.196	EMPTY
GE1160904	1.738	GOOD
GE1160920	2.277	GOOD
GE1160932	0.401	EMPTY
GE1160936	24.738	GOOD
GE1160937	1.405	GOOD
GE1160939	0.226	EMPTY
GE1160946	0.616	GOOD
GE1160969	3.468	GOOD
GE1160974	0.109	EMPTY
GE1160978	0.717	GOOD
GE1160983	0.105	EMPTY
GE1161006	1.988	GOOD
GE1161012	7.306	GOOD
GE1161019	10.38	GOOD
GE1161028	0.246	EMPTY
GE1161044	2.475	GOOD
GE1161045	14.803	GOOD
GE1161048	3.471	GOOD
GE1161053	1.47	GOOD
GE1161071	0.14	EMPTY
GE1161072	0.174	EMPTY
GE1161080	0.008	EMPTY
GE1161088	0.136	EMPTY
GE1161105	0.33	EMPTY
GE1161107	5.676	GOOD
GE1161116	1.181	GOOD
GE1161134	0.095	EMPTY
GE1161143	1.134	GOOD
GE1161162	0.377	EMPTY
GE1161165	0.151	EMPTY
GE1161171	0.129	EMPTY
GE1161180	0.117	EMPTY
GE1161192	0.993	GOOD
GE1161193	0.489	EMPTY
GE1161202	0.153	EMPTY
GE1161216	3.519	GOOD
GE1161218	0.627	GOOD
GE1161220	3.846	GOOD
GE1161222	1.745	GOOD
GE1161226	0.293	EMPTY
GE1161231	-0.014	NEGATIVE
GE1161234	17.013	GOOD
GE1161246	0.121	EMPTY
GE1161250	0.94	GOOD
GE1161256	0.589	GOOD
GE1161259	0.06	EMPTY
GE1161276	64.703	GOOD
GE1161279	0.144	EMPTY
GE1161300	0.426	EMPTY
GE1161311	0.524	GOOD
GE1161321	2.833	GOOD
GE1161331	7.579	GOOD
GE1161339	0.518	EMPTY
GE1161347	0.041	EMPTY
GE1161351	0.223	EMPTY
GE1161360	0.534	GOOD
GE1161371	0.125	EMPTY
GE1161393	0.385	EMPTY
GE1161394	1.19	GOOD
GE1161409	0.205	EMPTY
GE1161419	0.278	EMPTY
GE1161423	0.736	GOOD
GE1161426	45.185	GOOD
GE1161434	1.543	GOOD
GE1161436	0.269	EMPTY
GE1161448	0.034	EMPTY
GE1161473	0.322	EMPTY
GE1161480	4.379	GOOD
GE1161483	0.135	EMPTY
GE1161485	0.254	EMPTY
GE1161489	3.496	GOOD
GE1161512	1.274	GOOD
GE1161520	0.251	EMPTY
GE1161538	0.19	EMPTY
GE1161540	3.832	GOOD
GE1161545	36.993	GOOD
GE1161550	0.423	EMPTY
GE1161553	0.207	EMPTY
GE1161566	-0.017	NEGATIVE
GE1161570	0.098	EMPTY
GE1161593	1.961	GOOD
GE1161600	5.114	GOOD
GE1161629	0.231	EMPTY
GE1161632	3.119	GOOD
GE1161634	0.288	EMPTY
GE1161641	NA	MSR
GE1161644	0.377	EMPTY
GE1161653	0.105	EMPTY
GE1161654	2.869	GOOD
GE1161666	0.165	EMPTY
GE1161668	0.156	EMPTY
GE1161676	8.78	GOOD
GE1161677	0.316	EMPTY
GE1161678	0.524	GOOD
GE1161683	2.918	GOOD
GE1161689	0.218	EMPTY
GE1161693	0.152	EMPTY
GE1161707	0.927	GOOD
GE1161723	23.035	GOOD
GE1161741	0.305	EMPTY
GE1161751	0.029	EMPTY
GE1161773	0.699	GOOD
GE1161776	0.1	EMPTY
GE1161791	0.082	EMPTY
GE1161794	0.235	EMPTY
GE1161795	0.132	EMPTY
GE1161798	0.364	EMPTY
GE1161799	0.126	EMPTY
GE1161808	0.132	EMPTY
GE1161809	4.014	GOOD
GE1161822	0.86	GOOD
GE1161824	3.01	GOOD
GE1161825	0.202	EMPTY
GE1161847	0.511	EMPTY
GE1161848	3.434	GOOD
GE1161856	0.098	EMPTY
GE1161866	0.52	EMPTY
GE1161868	1.477	GOOD
GE1161875	0.368	EMPTY
GE1161881	0.289	EMPTY
GE1161894	1.072	GOOD
GE1161910	0.463	EMPTY
GE1161913	3.278	GOOD
GE1161932	0.18	EMPTY
GE1161933	0.218	EMPTY
GE1161938	0.09	EMPTY
GE1161945	NA	MSR
GE1161952	0.257	EMPTY
GE1161954	0.136	EMPTY
GE1161981	0.504	EMPTY
GE1161993	2.589	GOOD
GE1162004	0.821	GOOD
GE1162007	0.465	GOOD
GE1162019	0.261	EMPTY
GE1162023	15.082	GOOD
GE1162036	0.134	EMPTY
GE1162039	0.28	EMPTY
GE1162050	5.414	GOOD
GE1162054	2.338	GOOD
GE1162062	0.109	EMPTY
GE1162065	0.135	EMPTY
GE1162067	1.128	GOOD
GE1162080	0.337	EMPTY
GE1162087	0.613	GOOD
GE1162091	0.154	EMPTY
GE1162100	0.224	EMPTY
GE1162107	1.25	GOOD
GE1162113	0.608	GOOD
GE1162126	1.1	GOOD
GE1162127	0.418	EMPTY
GE1162140	1.407	GOOD
GE1162141	0.872	GOOD
GE1162151	4.184	GOOD
GE1162156	0.121	EMPTY
GE1162172	0.21	EMPTY
GE1162184	0.816	GOOD
GE1162190	0.187	EMPTY
GE1162191	0.076	EMPTY
GE1162192	9.701	GOOD
GE1162214	9.419	GOOD
GE1162215	5.089	GOOD
GE1162217	8.747	GOOD
GE1162224	21.581	GOOD
GE1162236	0.12	EMPTY
GE1162244	0.789	GOOD
GE1162256	0.061	EMPTY
GE1162267	3.299	GOOD
GE1162280	1.643	GOOD
GE1162291	4.548	GOOD
GE1162297	4.787	GOOD
GE1162298	35.643	GOOD
GE1162314	3.994	GOOD
GE1162315	0.148	EMPTY
GE1162325	0.268	EMPTY
GE1162338	0.968	GOOD
GE1162342	8.175	GOOD
GE1162345	-0.029	NEGATIVE
GE1162397	0.206	EMPTY
GE1162406	0.103	EMPTY
GE1162407	0.238	EMPTY
GE1162408	0.929	GOOD
GE1162421	13.214	GOOD
GE1162424	1.125	GOOD
GE1162428	6.959	GOOD
GE1162436	0.227	EMPTY
GE1162443	0.173	EMPTY
GE1162455	2.125	GOOD
GE1162472	0.93	GOOD
GE1162476	0.141	EMPTY
GE1162483	0.189	EMPTY
GE1162493	0.254	EMPTY
GE1162499	0.416	EMPTY
GE1162501	1.715	GOOD
GE1162506	0.314	EMPTY
GE1162518	22.001	GOOD
GE1162534	2.772	GOOD
GE1162535	12.635	GOOD
GE1162539	2.934	GOOD
GE1162544	0.181	EMPTY
GE1162556	0.18	EMPTY
GE1162560	2.663	GOOD
GE1162564	0.215	EMPTY
GE1162584	0.297	EMPTY
GE1162589	1.238	GOOD
GE1162596	20.683	GOOD
GE1162601	0.285	EMPTY
GE1162617	0.574	GOOD
GE1162619	0.211	EMPTY
GE1162633	0.781	GOOD
GE1162637	1.121	GOOD
GE1162644	0.696	GOOD
GE1162648	0.624	GOOD
GE1162680	0.112	EMPTY
GE1162690	0.114	EMPTY
GE1162701	2.056	GOOD
GE1162717	0.09	EMPTY
GE1162720	0.239	EMPTY
GE1162726	0.387	EMPTY
GE1162727	0.002	EMPTY
GE1162733	2.843	GOOD
GE1162750	0.063	EMPTY
GE1162758	0.383	EMPTY
GE1162766	3.976	GOOD
GE1162777	0.411	EMPTY
GE1162778	0.36	EMPTY
GE1162803	2.602	GOOD
GE1162805	15.836	GOOD
GE1162811	0.375	EMPTY
GE1162820	0.248	EMPTY
GE1162835	1.126	GOOD
GE1162839	1.406	GOOD
GE1162843	-0.03	NEGATIVE
GE1162848	6.375	GOOD
GE1162868	0.465	EMPTY
GE1162872	0.135	EMPTY
GE1162873	0.419	EMPTY
GE1162874	0.565	EMPTY
GE1162901	0.61	GOOD
GE1162903	1.073	GOOD
GE1162910	0.365	EMPTY
GE1162915	0.217	EMPTY
GE1162939	0.458	EMPTY
GE1162941	1.356	GOOD
GE1162942	0.01	EMPTY
GE1162943	10.161	GOOD
GE1162952	1.664	GOOD
GE1162954	0.253	EMPTY
GE1162970	0.309	EMPTY
GE1162984	0.318	EMPTY
GE1162991	0.228	EMPTY
GE1162996	0.785	GOOD
GE1162997	4.137	GOOD
GE1163008	0.166	EMPTY
GE1163011	1.833	GOOD
GE1163015	0.283	EMPTY
GE1163029	20.648	GOOD
GE1163034	1.604	GOOD
GE1163050	0.147	EMPTY
GE1163060	0.17	EMPTY
GE1163082	0.167	EMPTY
GE1163120	2.913	GOOD
GE1163123	0.82	GOOD
GE1163133	0.205	EMPTY
GE1163136	0.275	EMPTY
GE1163146	10.166	GOOD
GE1163157	0.489	EMPTY
GE1163169	1.486	GOOD
GE1163171	3.936	GOOD
GE1163179	0.562	GOOD
GE1163190	2.254	GOOD
GE1163200	0.258	EMPTY
GE1163201	0.282	EMPTY
GE1163215	0.051	EMPTY
GE1163218	1.542	GOOD
GE1163233	0.205	EMPTY
GE1163239	1.344	GOOD
GE1163248	0.672	GOOD
GE1163254	0.33	EMPTY
GE1163263	0.096	EMPTY
GE1163281	NA	MSR
GE1163286	0.089	EMPTY
GE1163289	0.019	EMPTY
GE1163292	0.171	EMPTY
GE1163309	3.609	GOOD
GE1163313	-0.006	NEGATIVE
GE1163322	0.157	EMPTY
GE1163326	4.754	GOOD
GE1163331	9.359	GOOD
GE1163339	3.807	GOOD
GE1163356	0.048	EMPTY
GE1163358	0.309	EMPTY
GE1163374	0.171	EMPTY
GE1163394	0.123	EMPTY
GE1163400	1.41	GOOD
GE1163407	0.417	EMPTY
GE1163425	3.818	GOOD
GE1163432	0.369	EMPTY
GE1163433	1.285	GOOD
GE1163435	3.027	GOOD
GE1163436	4.698	GOOD
GE1163465	0.162	EMPTY
GE1163466	0.875	GOOD
GE1163468	0.373	EMPTY
GE1163473	2.342	GOOD
GE1163483	0.31	EMPTY
GE1163490	5.242	GOOD
GE1163510	0.827	GOOD
GE1163524	0.797	GOOD
GE1163530	0.343	EMPTY
GE1163541	2.369	GOOD
GE1163544	0.083	EMPTY
GE1163560	0.156	EMPTY
GE1163573	60.406	GOOD
GE1163583	0.338	EMPTY
GE1163584	0.096	EMPTY
GE1163590	0.204	EMPTY
GE1163598	3.034	GOOD
GE1163600	0.013	EMPTY
GE1163612	0.28	EMPTY
GE1163613	0.161	EMPTY
GE1163630	0.293	EMPTY
GE1163635	0.189	EMPTY
GE1163638	0.766	GOOD
GE1163640	4.809	GOOD
GE1163643	13.678	GOOD
GE1163644	1.896	GOOD
GE1163655	7.033	GOOD
GE1163701	2.373	GOOD
GE1163705	1.694	GOOD
GE1163712	0.178	EMPTY
GE1163730	0.206	EMPTY
GE1163731	0.778	GOOD
GE1163732	0.112	EMPTY
GE1163759	0.171	EMPTY
GE1163761	0.406	EMPTY
GE1163762	0.221	EMPTY
GE1163764	0.061	EMPTY
GE1163780	23.449	GOOD
GE1163784	0.224	EMPTY
GE1163790	0.531	EMPTY
GE1163799	3.633	GOOD
GE1163802	1.249	GOOD
GE1163814	11.874	GOOD
GE1163815	1.453	GOOD
GE1163842	1.246	GOOD
GE1163855	66.074	GOOD
GE1163866	4.424	GOOD
GE1163868	0.968	GOOD
GE1163870	0.591	GOOD
GE1163894	4.822	GOOD
GE1163902	0.408	EMPTY
GE1163916	12.391	GOOD
GE1163932	1.093	GOOD
GE1163934	0.71	GOOD
GE1163951	12.611	GOOD
GE1163952	0.41	EMPTY
GE1163956	46.326	GOOD
GE1163968	0.144	EMPTY
GE1163971	0.15	EMPTY
GE1163989	1.888	GOOD
GE1164008	0.141	EMPTY
GE1164009	1.856	GOOD
GE1164012	1.312	GOOD
GE1164019	0.012	EMPTY
GE1164045	0.733	GOOD
GE1164050	1.698	GOOD
GE1164055	15.645	GOOD
GE1164064	0.083	EMPTY
GE1164084	7.286	GOOD
GE1164090	0.37	EMPTY
GE1164091	0.095	EMPTY
GE1164105	-0.037	NEGATIVE
GE1164122	8.086	GOOD
GE1164143	0.223	EMPTY
GE1164144	0.864	GOOD
GE1164147	0.346	EMPTY
GE1164170	0.594	GOOD
GE1164172	0.174	EMPTY
GE1164189	14.058	GOOD
GE1164191	0.27	EMPTY
GE1164196	12.455	GOOD
GE1164205	7.619	GOOD
GE1164212	8.706	GOOD
GE1164213	0.999	GOOD
GE1164215	0.018	EMPTY
GE1164224	0.194	EMPTY
GE1164247	4.946	GOOD
GE1164272	4.956	GOOD
GE1164273	4.943	GOOD
GE1164275	-0.015	NEGATIVE
GE1164286	11.117	GOOD
GE1164296	0.284	EMPTY
GE1164298	2.139	GOOD
GE1164309	4.114	GOOD
GE1164318	0.106	EMPTY
GE1164331	0.315	EMPTY
GE1164337	14.094	GOOD
GE1164358	0.147	EMPTY
GE1164363	24.936	GOOD
GE1164364	4.909	GOOD
GE1164370	0.297	EMPTY
GE1164372	8.699	GOOD
GE1164373	1.328	GOOD
GE1164380	0.041	EMPTY
GE1164404	0.435	EMPTY
GE1164407	1.322	GOOD
GE1164437	3.011	GOOD
GE1164441	1.222	GOOD
GE1164459	0.046	EMPTY
GE1164469	3.664	GOOD
GE1164470	1.836	GOOD
GE1164477	0.65	GOOD
GE1164489	8.868	GOOD
GE1164490	3.856	GOOD
GE1164500	0.372	EMPTY
GE1164503	0.116	EMPTY
GE1164506	2.613	GOOD
GE1164514	2.806	GOOD
GE1164520	1.167	GOOD
GE1164528	0.519	GOOD
GE1164530	29.687	GOOD
GE1164541	0.12	EMPTY
GE1164547	3.892	GOOD
GE1164552	0.762	GOOD
GE1164555	4.562	GOOD
GE1164568	0.808	GOOD
GE1164574	0.133	EMPTY
GE1164576	16.653	GOOD
GE1164588	NA	MSR
GE1164596	0.53	EMPTY
GE1164598	3.547	GOOD
GE1164603	0.841	GOOD
GE1164607	0.127	EMPTY
GE1164608	0.439	EMPTY
GE1164616	0.057	EMPTY
GE1164626	1.46	GOOD
GE1164664	3.253	GOOD
GE1164665	1.536	GOOD
GE1164668	0.37	EMPTY
GE1164680	22.304	GOOD
GE1164698	1.747	GOOD
GE1164715	0.097	EMPTY
GE1164725	0.281	EMPTY
GE1164736	0.078	EMPTY
GE1164742	0.111	EMPTY
GE1164752	NA	MSR
GE1164763	0.152	EMPTY
GE1164764	2.658	GOOD
GE1164766	3.796	GOOD
GE1164783	-0.035	NEGATIVE
GE1164797	0.297	EMPTY
GE1164803	0.296	EMPTY
GE1164805	3.557	GOOD
GE1164810	0.152	EMPTY
GE1164813	0.159	EMPTY
GE1164828	0.226	EMPTY
GE1164829	0.245	EMPTY
GE1164836	0.991	GOOD
GE1164851	-0.09	NEGATIVE
GE1164853	0.512	EMPTY
GE1164859	0.316	EMPTY
