Reporter Identifier	T00275904 normalised intensity	T00275904 quality flag
GE1107845	4.336	GOOD
GE1107854	4.006	GOOD
GE1107856	14.766	GOOD
GE1107862	0.048	EMPTY
GE1107889	16.819	GOOD
GE1107894	0.128	EMPTY
GE1107897	0.144	EMPTY
GE1107908	1.796	GOOD
GE1107927	4.809	GOOD
GE1107928	0.123	EMPTY
GE1107949	2.191	GOOD
GE1107951	0.359	EMPTY
GE1107965	1.799	GOOD
GE1107968	1.073	GOOD
GE1107992	0.917	GOOD
GE1107998	0.312	EMPTY
GE1108004	0.197	EMPTY
GE1108011	0.414	EMPTY
GE1108023	16.226	GOOD
GE1108029	0.141	EMPTY
GE1108034	0.35	EMPTY
GE1108042	0.526	GOOD
GE1108046	1.024	GOOD
GE1108050	0.21	EMPTY
GE1108054	0.16	EMPTY
GE1108081	0.31	EMPTY
GE1108082	13.147	GOOD
GE1108086	6.903	GOOD
GE1108089	0.16	EMPTY
GE1108092	0.324	EMPTY
GE1108108	0.182	EMPTY
GE1108122	0.159	EMPTY
GE1108126	0.115	EMPTY
GE1108130	1.067	GOOD
GE1108134	3.021	GOOD
GE1108138	0.133	EMPTY
GE1108149	0.103	EMPTY
GE1108152	4.624	GOOD
GE1108154	2.924	GOOD
GE1108165	4.991	GOOD
GE1108183	1.808	GOOD
GE1108185	0.96	GOOD
GE1108187	0.672	GOOD
GE1108195	3.171	GOOD
GE1108199	33.907	GOOD
GE1108207	79.375	GOOD
GE1108210	1.71	GOOD
GE1108215	0.359	EMPTY
GE1108216	0.206	EMPTY
GE1108224	0.18	EMPTY
GE1108243	0.439	GOOD
GE1108245	0.153	EMPTY
GE1108246	0.166	EMPTY
GE1108252	6.159	GOOD
GE1108292	11.172	GOOD
GE1108316	0.502	GOOD
GE1108321	0.072	EMPTY
GE1108322	13.479	GOOD
GE1108331	0.111	EMPTY
GE1108332	0.277	EMPTY
GE1108336	0.08	EMPTY
GE1108339	19.987	GOOD
GE1108359	0.842	GOOD
GE1108376	0.139	EMPTY
GE1108395	2.376	GOOD
GE1108396	1.164	GOOD
GE1108410	17.959	GOOD
GE1108413	0.11	EMPTY
GE1108418	0.81	GOOD
GE1108421	0.773	GOOD
GE1108424	0.161	EMPTY
GE1108468	9.388	GOOD
GE1108472	3.899	GOOD
GE1108484	2.572	GOOD
GE1108493	0.142	EMPTY
GE1108496	0.131	EMPTY
GE1108499	1.452	GOOD
GE1108516	6.132	GOOD
GE1108519	3.955	GOOD
GE1108525	0.242	EMPTY
GE1108535	65.336	GOOD
GE1108539	25.152	GOOD
GE1108540	2.537	GOOD
GE1108547	3.821	GOOD
GE1108554	2.584	GOOD
GE1108574	0.514	GOOD
GE1108586	0.182	EMPTY
GE1108589	1.388	GOOD
GE1108593	1.192	GOOD
GE1108603	1.633	GOOD
GE1108621	0.628	GOOD
GE1108627	0.215	EMPTY
GE1108631	0.214	EMPTY
GE1108634	0.161	EMPTY
GE1108646	3.177	GOOD
GE1108648	0.469	GOOD
GE1108656	4.234	GOOD
GE1108671	15.029	GOOD
GE1108676	0.259	EMPTY
GE1108694	0.379	EMPTY
GE1108695	0.13	EMPTY
GE1108703	36.637	GOOD
GE1108705	6.788	GOOD
GE1108708	13.751	GOOD
GE1108711	0.821	GOOD
GE1108726	0.15	EMPTY
GE1108735	0.866	GOOD
GE1108738	40.376	GOOD
GE1108758	0.637	GOOD
GE1108771	10.005	GOOD
GE1108772	0.123	EMPTY
GE1108780	0.369	GOOD
GE1108822	0.121	EMPTY
GE1108825	1.68	GOOD
GE1108829	25.565	GOOD
GE1108839	0.154	EMPTY
GE1108844	0.224	EMPTY
GE1108863	0.09	EMPTY
GE1108865	1.665	GOOD
GE1108868	0.478	GOOD
GE1108883	2.467	GOOD
GE1108892	0.668	GOOD
GE1108899	72.94	GOOD
GE1108906	0.763	GOOD
GE1108921	0.288	EMPTY
GE1108930	-0.015	NEGATIVE
GE1108954	0.536	GOOD
GE1108961	0.2	EMPTY
GE1108969	21.864	GOOD
GE1108984	0.331	EMPTY
GE1108988	0.079	EMPTY
GE1108992	0.118	EMPTY
GE1108999	1.753	GOOD
GE1109003	0.706	GOOD
GE1109007	0.055	EMPTY
GE1109015	0.435	GOOD
GE1109025	0.13	EMPTY
GE1109030	10.845	GOOD
GE1109042	0.19	EMPTY
GE1109047	0.398	EMPTY
GE1109054	2.356	GOOD
GE1109058	85.576	GOOD
GE1109064	9.612	GOOD
GE1109074	0.545	GOOD
GE1109083	0.124	EMPTY
GE1109084	0.129	EMPTY
GE1109089	0.015	EMPTY
GE1109107	0.6	GOOD
GE1109111	8.485	GOOD
GE1109116	14.451	GOOD
GE1109125	0.342	EMPTY
GE1109139	0.075	EMPTY
GE1109151	0.131	EMPTY
GE1109157	0.167	EMPTY
GE1109161	3.088	GOOD
GE1109162	0.189	EMPTY
GE1109170	1.774	GOOD
GE1109171	0.044	EMPTY
GE1109174	3.321	GOOD
GE1109176	0.157	EMPTY
GE1109181	0.099	EMPTY
GE1109199	0.184	EMPTY
GE1109203	0.179	EMPTY
GE1109206	1.706	GOOD
GE1109217	0.742	GOOD
GE1109224	4.139	POOR
GE1109242	0.084	EMPTY
GE1109243	0.738	GOOD
GE1109245	0.896	GOOD
GE1109256	0.007	EMPTY
GE1109265	10.323	GOOD
GE1109285	5.746	GOOD
GE1109303	0.102	EMPTY
GE1109310	0.092	EMPTY
GE1109314	0.175	EMPTY
GE1109320	7.887	GOOD
GE1109338	0.225	EMPTY
GE1109340	0.359	EMPTY
GE1109341	1.192	GOOD
GE1109345	20.638	GOOD
GE1109356	0.153	EMPTY
GE1109361	0.514	GOOD
GE1109362	0.205	EMPTY
GE1109374	5.189	GOOD
GE1109408	4.941	GOOD
GE1109411	6.82	GOOD
GE1109414	0.121	EMPTY
GE1109415	3.289	GOOD
GE1109448	0.329	EMPTY
GE1109458	0.678	GOOD
GE1109461	1.203	GOOD
GE1109463	0.164	EMPTY
GE1109470	0.584	GOOD
GE1109494	0.124	EMPTY
GE1109500	0.138	EMPTY
GE1109507	0.862	GOOD
GE1109515	1.834	GOOD
GE1109520	0.263	EMPTY
GE1109524	1.373	GOOD
GE1109545	1.203	GOOD
GE1109546	19.778	GOOD
GE1109554	1.298	GOOD
GE1109563	0.956	GOOD
GE1109565	0.426	EMPTY
GE1109570	24.978	GOOD
GE1109586	7.2	GOOD
GE1109587	0.18	EMPTY
GE1109605	3.019	GOOD
GE1109610	0.222	EMPTY
GE1109618	1.723	GOOD
GE1109619	3.636	GOOD
GE1109626	7.532	GOOD
GE1109642	0.219	EMPTY
GE1109647	0.291	EMPTY
GE1109648	0.1	EMPTY
GE1109652	0.86	GOOD
GE1109657	0.504	GOOD
GE1109660	0.901	GOOD
GE1109673	2.685	GOOD
GE1109675	0.347	EMPTY
GE1109682	0.651	GOOD
GE1109686	0.292	EMPTY
GE1109689	0.057	EMPTY
GE1109690	0.157	EMPTY
GE1109697	33.376	GOOD
GE1109706	0.218	EMPTY
GE1109749	0.012	EMPTY
GE1109764	16.895	GOOD
GE1109775	1.041	GOOD
GE1109779	2.499	GOOD
GE1109782	1.642	GOOD
GE1109807	0.061	EMPTY
GE1109819	0.515	GOOD
GE1109829	0.2	EMPTY
GE1109834	0.053	EMPTY
GE1109844	0.653	GOOD
GE1109848	25.75	GOOD
GE1109864	0.219	EMPTY
GE1109868	1.044	GOOD
GE1109872	0.119	EMPTY
GE1109875	0.313	EMPTY
GE1109890	3.26	GOOD
GE1109891	NA	MSR
GE1109893	1.696	GOOD
GE1109894	1.49	GOOD
GE1109899	0.285	EMPTY
GE1109932	4.359	GOOD
GE1109939	1.259	GOOD
GE1109952	0.116	EMPTY
GE1109956	0.127	EMPTY
GE1109957	0.259	EMPTY
GE1109967	1.401	POOR
GE1109969	25.229	GOOD
GE1109970	0.523	GOOD
GE1109971	0.743	GOOD
GE1110003	0.794	GOOD
GE1110007	0.187	EMPTY
GE1110010	0.259	EMPTY
GE1110019	0.161	EMPTY
GE1110039	0.716	GOOD
GE1110047	1.382	GOOD
GE1110055	0.732	GOOD
GE1110078	3.901	GOOD
GE1110084	0.367	EMPTY
GE1110085	0.121	EMPTY
GE1110100	0.181	EMPTY
GE1110105	1.231	GOOD
GE1110111	0.286	EMPTY
GE1110113	0.177	EMPTY
GE1110123	0.658	GOOD
GE1110126	0.057	EMPTY
GE1110148	0.264	EMPTY
GE1110157	2.781	GOOD
GE1110163	1.847	GOOD
GE1110164	49.316	GOOD
GE1110171	0.235	EMPTY
GE1110190	0.127	EMPTY
GE1110196	0.283	EMPTY
GE1110199	0.925	GOOD
GE1110211	0.175	EMPTY
GE1110221	0.256	EMPTY
GE1110228	0.235	EMPTY
GE1110236	0.047	EMPTY
GE1110250	28.888	GOOD
GE1110255	0.155	EMPTY
GE1110267	2.029	GOOD
GE1110280	2.867	GOOD
GE1110294	0.179	EMPTY
GE1110309	0.152	EMPTY
GE1110314	2.676	GOOD
GE1110324	0.035	EMPTY
GE1110325	0.196	EMPTY
GE1110338	0.862	GOOD
GE1110350	0.368	EMPTY
GE1110365	0.777	GOOD
GE1110366	1.246	GOOD
GE1110367	13.689	GOOD
GE1110368	0.229	EMPTY
GE1110377	0.099	EMPTY
GE1110389	6.625	GOOD
GE1110391	0.065	EMPTY
GE1110395	0.064	EMPTY
GE1110396	0.246	EMPTY
GE1110406	4.595	GOOD
GE1110416	0.082	EMPTY
GE1110428	0.109	EMPTY
GE1110432	NA	MSR
GE1110461	0.143	EMPTY
GE1110463	0.501	GOOD
GE1110498	0.091	EMPTY
GE1110499	3.736	GOOD
GE1110504	0.098	EMPTY
GE1110517	9.912	GOOD
GE1110518	0.077	EMPTY
GE1110521	11.839	GOOD
GE1110536	0.513	GOOD
GE1110551	0.265	EMPTY
GE1110562	1.927	GOOD
GE1110566	1.024	GOOD
GE1110576	0.507	GOOD
GE1110581	0.044	EMPTY
GE1110591	0.048	EMPTY
GE1110612	2.954	GOOD
GE1110615	1.489	GOOD
GE1110632	2.505	GOOD
GE1110635	13.661	GOOD
GE1110637	1.736	GOOD
GE1110643	0.86	GOOD
GE1110646	0.178	EMPTY
GE1110663	19.639	GOOD
GE1110678	1.173	GOOD
GE1110684	0.057	EMPTY
GE1110686	0.108	EMPTY
GE1110707	10.962	GOOD
GE1110721	1.417	GOOD
GE1110723	0.16	EMPTY
GE1110728	0.765	GOOD
GE1110737	0.682	GOOD
GE1110740	0.151	EMPTY
GE1110742	7.693	GOOD
GE1110747	0.784	GOOD
GE1110766	3.179	GOOD
GE1110775	5.59	GOOD
GE1110788	0.489	GOOD
GE1110790	1.283	GOOD
GE1110796	3.432	GOOD
GE1110797	0.068	EMPTY
GE1110800	2.808	GOOD
GE1110807	0.101	EMPTY
GE1110812	28.348	GOOD
GE1110831	1.009	GOOD
GE1110832	2.095	GOOD
GE1110840	0.142	EMPTY
GE1110844	0.473	GOOD
GE1110861	2.489	GOOD
GE1110876	33.013	GOOD
GE1110877	0.044	EMPTY
GE1110889	4.213	GOOD
GE1110890	0.836	GOOD
GE1110899	12.541	GOOD
GE1110901	1.307	GOOD
GE1110911	2.747	GOOD
GE1110912	0.084	EMPTY
GE1110925	0.075	EMPTY
GE1110926	0.257	EMPTY
GE1110929	10.397	GOOD
GE1110940	0.33	EMPTY
GE1110942	0.176	EMPTY
GE1110943	0.839	GOOD
GE1110950	2.536	GOOD
GE1110998	2.074	GOOD
GE1110999	0.568	GOOD
GE1111000	3.76	GOOD
GE1111003	1.77	GOOD
GE1111005	3.619	GOOD
GE1111012	22.592	GOOD
GE1111041	0.198	EMPTY
GE1111072	1.689	GOOD
GE1111085	6.371	GOOD
GE1111087	0.091	EMPTY
GE1111091	0.192	EMPTY
GE1111115	0.145	EMPTY
GE1111128	0.627	GOOD
GE1111140	0.994	GOOD
GE1111145	0.879	GOOD
GE1111155	0.183	EMPTY
GE1111161	0.403	EMPTY
GE1111163	7.2	GOOD
GE1111170	0.826	GOOD
GE1111176	0.759	GOOD
GE1111180	0.145	EMPTY
GE1111184	0.164	EMPTY
GE1111203	1.188	GOOD
GE1111210	6.031	GOOD
GE1111218	55.149	GOOD
GE1111228	0.585	GOOD
GE1111232	0.213	EMPTY
GE1111246	23.147	GOOD
GE1111249	0.325	EMPTY
GE1111270	0.188	EMPTY
GE1111289	0.097	EMPTY
GE1111291	3.078	GOOD
GE1111303	16.191	GOOD
GE1111309	0.125	EMPTY
GE1111311	0.336	EMPTY
GE1111320	11.172	GOOD
GE1111325	0.158	EMPTY
GE1111363	0.249	EMPTY
GE1111369	6.572	GOOD
GE1111383	0.081	EMPTY
GE1111388	0.923	GOOD
GE1111398	1.516	GOOD
GE1111401	17.324	GOOD
GE1111407	0.135	EMPTY
GE1111413	0.649	GOOD
GE1111439	0.163	EMPTY
GE1111445	49.388	GOOD
GE1111447	0.16	EMPTY
GE1111448	3.979	GOOD
GE1111459	9.798	GOOD
GE1111462	7.637	GOOD
GE1111468	0.177	EMPTY
GE1111476	30.545	GOOD
GE1111495	0.711	GOOD
GE1111509	2.646	GOOD
GE1111510	1.246	GOOD
GE1111530	1.749	GOOD
GE1111533	0.29	EMPTY
GE1111546	0.04	EMPTY
GE1111552	4.978	GOOD
GE1111555	20.161	GOOD
GE1111567	0.068	EMPTY
GE1111574	2.226	GOOD
GE1111582	1.503	GOOD
GE1111592	3.188	GOOD
GE1111604	5.904	GOOD
GE1111626	0.499	GOOD
GE1111636	1.969	GOOD
GE1111643	97.114	GOOD
GE1111646	5.518	GOOD
GE1111662	0.696	GOOD
GE1111667	0.129	EMPTY
GE1111671	0.092	EMPTY
GE1111685	0.076	EMPTY
GE1111692	0.736	GOOD
GE1111696	0.471	GOOD
GE1111705	10.21	GOOD
GE1111708	0.322	EMPTY
GE1111716	1.153	GOOD
GE1111743	0.424	EMPTY
GE1111758	0.277	EMPTY
GE1111760	0.42	EMPTY
GE1111770	48.532	GOOD
GE1111774	0.356	EMPTY
GE1111783	1.145	GOOD
GE1111786	0.269	EMPTY
GE1111795	2.509	GOOD
GE1111796	6.029	GOOD
GE1111817	4.291	GOOD
GE1111823	0.525	GOOD
GE1111830	0.347	EMPTY
GE1111831	0.076	EMPTY
GE1111839	2.622	GOOD
GE1111849	2.521	GOOD
GE1111852	0.774	GOOD
GE1111853	0.018	EMPTY
GE1111854	0.161	EMPTY
GE1111869	1.8	GOOD
GE1111870	1.113	GOOD
GE1111877	5.698	GOOD
GE1111895	10.427	GOOD
GE1111902	0.063	EMPTY
GE1111908	10.964	GOOD
GE1111927	1.155	GOOD
GE1111931	0.212	EMPTY
GE1111938	3.361	GOOD
GE1111944	0.188	EMPTY
GE1111946	2.77	GOOD
GE1111948	0.296	EMPTY
GE1111955	0.06	EMPTY
GE1111959	0.67	GOOD
GE1111966	0.101	EMPTY
GE1111968	0.056	EMPTY
GE1111989	0.219	EMPTY
GE1111996	0.023	EMPTY
GE1111997	1.982	GOOD
GE1112009	0.132	EMPTY
GE1112027	0.193	EMPTY
GE1112033	0.025	EMPTY
GE1112034	7.89	GOOD
GE1112035	0.524	GOOD
GE1112045	8.211	GOOD
GE1112048	0.183	EMPTY
GE1112066	0.037	EMPTY
GE1112067	15.147	GOOD
GE1112080	1.587	GOOD
GE1112083	5.207	GOOD
GE1112092	0.258	EMPTY
GE1112093	1.411	GOOD
GE1112102	13.713	GOOD
GE1112133	10.272	GOOD
GE1112135	0.096	EMPTY
GE1112143	0.542	GOOD
GE1112146	0.162	EMPTY
GE1112162	3.061	GOOD
GE1112178	0.875	GOOD
GE1112184	0.144	EMPTY
GE1112193	1.437	GOOD
GE1112206	0.051	EMPTY
GE1112212	0.042	EMPTY
GE1112219	0.042	EMPTY
GE1112227	0.044	EMPTY
GE1112232	1.172	GOOD
GE1112233	0.123	EMPTY
GE1112235	0.493	GOOD
GE1112253	0.654	GOOD
GE1112254	0.115	EMPTY
GE1112255	-0.028	NEGATIVE
GE1112256	0.347	EMPTY
GE1112264	0.065	EMPTY
GE1112268	2.153	GOOD
GE1112269	5.823	GOOD
GE1112279	0.048	EMPTY
GE1112288	0.169	EMPTY
GE1112289	0.297	EMPTY
GE1112290	4.379	GOOD
GE1112291	1.62	GOOD
GE1112295	0.316	EMPTY
GE1112296	2.169	GOOD
GE1112298	21.34	GOOD
GE1112304	0.562	GOOD
GE1112307	0.549	GOOD
GE1112309	0.478	GOOD
GE1112311	0.203	EMPTY
GE1112315	0.026	EMPTY
GE1112316	0.103	EMPTY
GE1112355	0.093	EMPTY
GE1112364	3.936	GOOD
GE1112382	0.157	EMPTY
GE1112384	0.215	EMPTY
GE1112399	12.061	GOOD
GE1112425	1.046	GOOD
GE1112432	2.45	GOOD
GE1112441	7.616	GOOD
GE1112444	2.497	GOOD
GE1112457	0.693	GOOD
GE1112473	6.402	GOOD
GE1112474	0.048	EMPTY
GE1112482	9.15	GOOD
GE1112488	0.593	GOOD
GE1112499	1.47	GOOD
GE1112506	0.39	EMPTY
GE1112541	1.186	GOOD
GE1112562	2.482	GOOD
GE1112564	0.461	GOOD
GE1112587	0.136	EMPTY
GE1112588	0.135	EMPTY
GE1112594	0.161	EMPTY
GE1112607	0.827	GOOD
GE1112613	0.406	EMPTY
GE1112614	1.314	GOOD
GE1112622	0.629	GOOD
GE1112639	4.846	GOOD
GE1112644	2.3	GOOD
GE1112645	7.413	GOOD
GE1112670	0.967	GOOD
GE1112674	2.905	GOOD
GE1112676	0.666	GOOD
GE1112680	4.946	GOOD
GE1112693	0.116	EMPTY
GE1112703	0.393	EMPTY
GE1112706	0.185	EMPTY
GE1112707	0.645	GOOD
GE1112708	14.811	GOOD
GE1112712	1.922	GOOD
GE1112713	0.174	EMPTY
GE1112726	0.103	EMPTY
GE1112727	0.046	EMPTY
GE1112738	0.186	EMPTY
GE1112740	7.29	GOOD
GE1112750	0.261	EMPTY
GE1112751	NA	MSR
GE1112753	0.208	EMPTY
GE1112762	2.019	GOOD
GE1112765	0.178	EMPTY
GE1112768	0.195	EMPTY
GE1112770	0.215	EMPTY
GE1112783	0.164	EMPTY
GE1112800	1.279	GOOD
GE1112815	0.165	EMPTY
GE1112818	0.121	EMPTY
GE1112846	0.741	GOOD
GE1112868	0.221	EMPTY
GE1112875	1.669	GOOD
GE1112876	0.379	EMPTY
GE1112906	0.092	EMPTY
GE1112918	3.459	GOOD
GE1112922	0.12	EMPTY
GE1112929	0.151	EMPTY
GE1112950	3.961	GOOD
GE1112970	0.771	GOOD
GE1112991	0.647	GOOD
GE1112994	2.582	GOOD
GE1113006	1.395	GOOD
GE1113008	1.475	GOOD
GE1113015	0.15	EMPTY
GE1113024	0.389	EMPTY
GE1113034	0.253	EMPTY
GE1113037	0.806	GOOD
GE1113039	0.293	EMPTY
GE1113059	0.281	EMPTY
GE1113063	0.869	GOOD
GE1113076	1.174	GOOD
GE1113086	NA	MSR
GE1113092	0.25	EMPTY
GE1113105	0.452	GOOD
GE1113106	0.298	EMPTY
GE1113113	0.204	EMPTY
GE1113133	0.586	GOOD
GE1113142	0.179	EMPTY
GE1113156	1.087	GOOD
GE1113161	2.043	GOOD
GE1113163	1.549	GOOD
GE1113165	13.266	GOOD
GE1113167	0.4	EMPTY
GE1113182	4.479	GOOD
GE1113210	4.325	GOOD
GE1113213	0.614	GOOD
GE1113214	0.091	EMPTY
GE1113229	0.451	GOOD
GE1113239	29.284	GOOD
GE1113243	0.775	GOOD
GE1113244	0.081	EMPTY
GE1113252	1.141	GOOD
GE1113256	0.627	GOOD
GE1113260	8.385	GOOD
GE1113273	0.604	GOOD
GE1113283	0.181	EMPTY
GE1113295	0.062	EMPTY
GE1113298	9.276	GOOD
GE1113309	5.826	GOOD
GE1113325	0.674	GOOD
GE1113330	0.667	GOOD
GE1113334	3.322	GOOD
GE1113346	0.289	EMPTY
GE1113352	0.968	GOOD
GE1113354	22.129	GOOD
GE1113355	6.874	GOOD
GE1113356	0.762	GOOD
GE1113364	1.783	GOOD
GE1113369	0.384	EMPTY
GE1113381	0.521	GOOD
GE1113383	2.267	GOOD
GE1113384	1.136	GOOD
GE1113416	0.126	EMPTY
GE1113441	0.112	EMPTY
GE1113452	100.308	GOOD
GE1113463	1.906	GOOD
GE1113491	2.801	GOOD
GE1113500	29.893	GOOD
GE1113505	0.085	EMPTY
GE1113507	1.345	GOOD
GE1113524	0.248	EMPTY
GE1113530	0.31	EMPTY
GE1113534	3.985	GOOD
GE1113546	3.017	GOOD
GE1113551	0.332	EMPTY
GE1113562	0.089	EMPTY
GE1113583	0.013	EMPTY
GE1113592	27.655	GOOD
GE1113602	3.807	GOOD
GE1113603	0.208	EMPTY
GE1113607	0.732	GOOD
GE1113624	22.661	GOOD
GE1113631	0.128	EMPTY
GE1113632	0.149	EMPTY
GE1113636	1.225	GOOD
GE1113642	48.458	GOOD
GE1113652	4.224	GOOD
GE1113659	48.703	GOOD
GE1113665	0.49	GOOD
GE1113673	76.82	GOOD
GE1113675	6.145	GOOD
GE1113683	0.138	EMPTY
GE1113687	0.53	GOOD
GE1113692	0.795	GOOD
GE1113705	0.079	EMPTY
GE1113709	3.53	GOOD
GE1113723	0.505	GOOD
GE1113730	11.135	GOOD
GE1113742	18.883	GOOD
GE1113744	0.26	EMPTY
GE1113748	5.84	GOOD
GE1113757	23.884	GOOD
GE1113769	1.655	GOOD
GE1113770	0.126	EMPTY
GE1113775	1.01	GOOD
GE1113788	0.223	EMPTY
GE1113794	0.29	EMPTY
GE1113795	0.143	EMPTY
GE1113818	4.987	GOOD
GE1113823	4.142	GOOD
GE1113826	8.802	GOOD
GE1113843	0.117	EMPTY
GE1113845	0.128	EMPTY
GE1113861	0.902	GOOD
GE1113868	20.082	GOOD
GE1113876	0.225	EMPTY
GE1113892	6.663	GOOD
GE1113909	0.196	EMPTY
GE1113929	1.274	GOOD
GE1113935	9.726	GOOD
GE1113938	0.037	EMPTY
GE1113956	0.073	EMPTY
GE1113960	17.934	GOOD
GE1113982	0.347	EMPTY
GE1114027	0.928	GOOD
GE1114032	0.723	GOOD
GE1114041	16.085	GOOD
GE1114043	57.801	GOOD
GE1114047	1.064	GOOD
GE1114063	0.123	EMPTY
GE1114080	1.166	GOOD
GE1114085	0.526	GOOD
GE1114089	0.222	EMPTY
GE1114090	3.505	GOOD
GE1114094	0.12	EMPTY
GE1114103	0.248	EMPTY
GE1114104	0.676	GOOD
GE1114110	1.648	GOOD
GE1114123	0.282	EMPTY
GE1114125	1.237	GOOD
GE1114132	12.393	GOOD
GE1114134	0.78	GOOD
GE1114141	0.738	GOOD
GE1114151	0.442	GOOD
GE1114152	14.894	GOOD
GE1114182	0.131	EMPTY
GE1114203	0.295	EMPTY
GE1114205	0.044	EMPTY
GE1114227	0.378	EMPTY
GE1114232	0.89	GOOD
GE1114244	63.206	GOOD
GE1114249	1.783	GOOD
GE1114250	0.322	EMPTY
GE1114254	0.454	GOOD
GE1114262	0.213	EMPTY
GE1114264	8.315	GOOD
GE1114266	5.452	GOOD
GE1114268	2.776	GOOD
GE1114275	0.215	EMPTY
GE1114290	0.497	GOOD
GE1114308	0.507	GOOD
GE1114311	0.097	EMPTY
GE1114313	1.891	GOOD
GE1114316	0.111	EMPTY
GE1114318	0.468	GOOD
GE1114328	0.209	EMPTY
GE1114335	0.207	EMPTY
GE1114357	0.94	GOOD
GE1114359	0.177	EMPTY
GE1114363	0.219	EMPTY
GE1114384	1.178	GOOD
GE1114388	0.187	EMPTY
GE1114402	4.29	GOOD
GE1114416	0.22	EMPTY
GE1114420	0.124	EMPTY
GE1114443	0.047	EMPTY
GE1114449	11.37	GOOD
GE1114477	3.011	GOOD
GE1114478	0.708	GOOD
GE1114488	0.578	GOOD
GE1114490	0.272	EMPTY
GE1114492	3.538	GOOD
GE1114494	0.154	EMPTY
GE1114517	0.361	EMPTY
GE1114524	5.628	GOOD
GE1114525	1.813	GOOD
GE1114532	0.342	EMPTY
GE1114537	0.657	GOOD
GE1114538	2.022	GOOD
GE1114541	0.259	EMPTY
GE1114561	0.211	EMPTY
GE1114563	0.1	EMPTY
GE1114569	0.149	EMPTY
GE1114582	0.082	EMPTY
GE1114588	5.383	GOOD
GE1114612	0.507	GOOD
GE1114613	4.423	GOOD
GE1114619	0.466	GOOD
GE1114639	0.102	EMPTY
GE1114643	0.677	GOOD
GE1114644	0.176	EMPTY
GE1114670	1.001	GOOD
GE1114671	12.276	GOOD
GE1114672	0.717	GOOD
GE1114687	-0.004	NEGATIVE
GE1114692	0.236	EMPTY
GE1114698	0.15	EMPTY
GE1114709	0.52	GOOD
GE1114714	3.002	GOOD
GE1114718	0.31	EMPTY
GE1114729	9.181	GOOD
GE1114736	23.194	GOOD
GE1114755	33.43	GOOD
GE1114763	0.482	GOOD
GE1114773	1.415	GOOD
GE1114779	0.129	EMPTY
GE1114787	0.141	EMPTY
GE1114789	0.31	EMPTY
GE1114792	1.19	POOR
GE1114793	0.139	EMPTY
GE1114806	8.51	GOOD
GE1114808	0.274	EMPTY
GE1114810	0.156	EMPTY
GE1114826	0.184	EMPTY
GE1114857	1.173	GOOD
GE1114867	16.244	GOOD
GE1114869	0.172	EMPTY
GE1114870	1.266	GOOD
GE1114874	0.416	EMPTY
GE1114883	0.038	EMPTY
GE1114892	0.131	EMPTY
GE1114899	27.274	GOOD
GE1114925	0.112	EMPTY
GE1114931	64.581	GOOD
GE1114935	0.885	GOOD
GE1114966	0.976	GOOD
GE1114970	0.453	GOOD
GE1114972	0.06	EMPTY
GE1114981	0.13	EMPTY
GE1114984	0.864	GOOD
GE1115006	0.109	EMPTY
GE1115008	0.23	EMPTY
GE1115012	1.24	GOOD
GE1115026	0.084	EMPTY
GE1115027	1.308	POOR
GE1115033	3.828	GOOD
GE1115045	3.515	GOOD
GE1115052	1.022	GOOD
GE1115063	0.161	EMPTY
GE1115072	0.114	EMPTY
GE1115079	1.627	GOOD
GE1115080	0.162	EMPTY
GE1115081	0.136	EMPTY
GE1115109	3.718	GOOD
GE1115118	0.121	EMPTY
GE1115120	4.217	GOOD
GE1115128	0.151	EMPTY
GE1115132	4.245	GOOD
GE1115142	0.26	EMPTY
GE1115145	7.838	GOOD
GE1115158	0.115	EMPTY
GE1115159	0.036	EMPTY
GE1115166	0.061	EMPTY
GE1115177	15.406	GOOD
GE1115181	0.349	EMPTY
GE1115186	15.343	GOOD
GE1115195	0.193	EMPTY
GE1115211	1.491	GOOD
GE1115213	0.179	EMPTY
GE1115224	0.193	EMPTY
GE1115232	0.114	EMPTY
GE1115248	0.108	EMPTY
GE1115254	1.557	GOOD
GE1115257	2.45	GOOD
GE1115283	0.177	EMPTY
GE1115287	9.753	GOOD
GE1115295	0.638	GOOD
GE1115306	0.88	GOOD
GE1115318	2.601	GOOD
GE1115321	0.217	EMPTY
GE1115327	0.081	EMPTY
GE1115346	0.108	EMPTY
GE1115358	0.134	EMPTY
GE1115363	0.161	EMPTY
GE1115380	0.239	EMPTY
GE1115381	13.93	GOOD
GE1115384	0.107	EMPTY
GE1115401	19.82	GOOD
GE1115420	0.294	EMPTY
GE1115421	2.855	GOOD
GE1115439	2.119	GOOD
GE1115444	0.052	EMPTY
GE1115449	0.813	GOOD
GE1115460	0.122	EMPTY
GE1115472	15.554	GOOD
GE1115475	0.71	GOOD
GE1115484	2.007	GOOD
GE1115488	0.004	EMPTY
GE1115509	0.326	EMPTY
GE1115511	0.159	EMPTY
GE1115517	3.154	GOOD
GE1115523	0.243	EMPTY
GE1115531	0.135	EMPTY
GE1115541	1.006	GOOD
GE1115566	0.907	GOOD
GE1115569	76.722	GOOD
GE1115597	12.484	GOOD
GE1115598	0.172	EMPTY
GE1115604	0.31	EMPTY
GE1115616	2.785	GOOD
GE1115618	0.129	EMPTY
GE1115619	0.204	EMPTY
GE1115621	0.707	GOOD
